"X","a1","d","g","u"
"X230",5.89321547528522,-0.475109015917655,0.37919739051315,1
"X232",1.86179912018807,4.67255824164109,0.0461605076707678,1
"X234",8.3897904052182,3.2017094126018,0.438164979808811,1
"X236",7.25735690651419,3.12530588234439,0.563483272756589,1
"X238",0.130587998575683,0.554934221944816,0.0704099819060754,1
"X240",3.43118328158811,2.75698766351644,0.402715120854423,1
"X241",4.8311762415624,4.85652302720778,0.937363369450799,1
"X248",5.4525005607875,5.56983324067022,0.284068259714148,1
"X249",0.462517230717073,4.03164577452718,0.163604876179772,1
"X250",0.444963781190924,5.11078826312867,0.155970539664965,1
"X251",8.70929104607641,16.2150746842675,0.00402641021206232,1
"X252",1.24462090221845,2.60563645954642,0.0145019194978384,1
"X254",0.826229838235704,2.73864856152473,0.211775209476643,1
"X257",2.5470697224104,4.51897388691389,0.00622847631365737,1
"X259",1.19844843409356,2.34853065468779,0.0150538418241703,1
"X263",-5.15777569138533,9.64978456272742,0.713803044917,1
"X264",1.90389556652582,3.51094008064852,0.0154378907071487,1
"X265",-1.1495962309649,-4.07932818390466,0.00130913030530968,1
"X266",1.35888903729163,2.16120376939995,0.0520538730493953,1
"X267",1.36746601632889,3.64079305946801,0.0509867639708032,1
"X268",4.61488643481755,5.08065734811397,0.108824351287217,1
"X269",0.963169948164132,2.79494249156008,0.374551099399021,1
"X270",0.728429871028607,4.27825254071007,0.173770240419317,1
"X272",4.71308014007548,-1.0493878055849,0.0347898028709366,1
"X273",-1.4528556405185,3.18009981885659,0.00545385975527386,1
"X274",9.41445017179882,-2.10782442121126,0.274513615275843,1
"X275",-0.595307478898886,1.65007748277853,0.00823858988703897,1
"X276",5.15672139560699,-10.9333419953802,8.52302642183832e-05,1
"X277",-0.595394551749027,-1.53541523527868,0.000985078528202054,1
"X278",0.314331112456134,0.78283266433299,0.125088101159129,1
"X280",1.83906535231607,-3.86959211027744,0.000163139528723598,1
"X281",0.259568481231693,-2.64277986300705,0.00301606231262516,1
"X282",-0.427375667478918,-1.30840158351296,0.00211563838455179,1
"X285",-0.724576100586896,-0.354191890104048,0.0007734371273725,1
"X286",8.13307142661465,-2.60746245115214,0.0511011893019754,1
"X287",1.95343681821393,-4.40873071483489,0.000149170187377058,1
"X288",5.71575132788594,6.62925450638863,0.447395814548296,1
"X289",-0.417664002813881,-2.0975173893513,0.00126998759976184,1
"X290",8.07873032895031,-0.571364707994786,0.308069146677283,1
"X291",4.49868915105963,8.21405110092542,0.934758830832248,1
"X292",0.389670425683696,-4.44340728851864,0.00119615607511999,1
"X293",3.86414186785635,-3.59745599623,0.0211647324829553,1
"X295",1.01206016868248,3.84355790785151,0.170222449254851,1
"X298",3.94774343221845,-5.23376337087245,0.000160414012874177,1
"X300",2.18571273859962,1.78171418634748,0.00125171121762336,1
"X304",20.0107923549822,1.92734579910957,0.47865812048484,1
"X306",7.17593897338287,-0.208830738815571,0.119786713753383,1
"X309",2.79436685221822,3.53307242565787,0.0119292197682201,1
"X310",2.73014103902306,2.65043016059338,0.41564798896965,1
"X311",-0.487204185994546,-0.29868077393832,0.0022004577495642,1
"X313",0.746712807857518,0.918334088628218,0.0631760894470233,1
"X316",6.89073843867009,3.04482246262692,0.710257185439012,1
"X318",1.42990002032009,3.75656531565386,0.020936959068538,1
"X319",7.69508335463852,0.748567888580727,0.36101436163375,1
"X322",0.810349350720602,1.35158168080557,0.00805405585374083,1
"X323",11.558193099148,-2.99323358425549,0.113999929607574,1
"X324",-1.5996577640822,-3.48184307951052,8.92246544876658e-05,1
"X325",11.4683916930237,-16.67220802501,0.132121359560159,1
"X326",2.23849341599213,1.02569067528564,0.701465823693346,1
"X327",0.412407644890819,-3.3980190302199,0.00134791673436293,1
"X328",3.41147126192599,3.4317355820501,0.388040549215227,1
"X329",6.99905117076621,11.1365650819075,0.640401117208386,1
"X330",1.76430628298995,0.989767274034648,0.100330368462938,1
"X331",11.1685238356966,-2.67297587296207,0.0312238821398841,1
"X334",20.6988591604645,2.33035943054826,0.632000610570559,1
"X335",11.043109089642,14.1990644090037,0.573901547419992,1
"X337",0.932345628615402,1.72125027035138,0.00651315815936798,1
"X338",6.90311413381348,-2.84089614799593,0.0128497434171949,1
"X342",-0.255671487143015,-0.497807447046944,0.00343895960564365,1
"X344",4.70344046157196,10.0348793568565,0.0063191267871637,1
"X347",9.37829545418757,11.9366469671739,0.265537901857333,1
"X348",1.81029159276486,1.7466275700282,0.519515228943624,1
"X349",-1.2652787332321,-3.3123845841838,0.000483095540477012,1
"X350",-1.45248399961273,-5.90986724503181,6.89233434557458e-05,1
"X353",1.20970587029005,5.95444083518446,0.208509190736544,1
"X355",0.343504126212044,-5.25844685395987,0.000520357505645753,1
"X357",21.2120581162092,2.29983747369601,0.468074669722218,1
"X358",-0.754172622915584,0.185458556412764,0.00150036823916071,1
"X359",8.6078766997433,-3.9358633797359,0.223024674049511,1
"X360",5.01763829921179,-1.47256161543269,0.0600808335327531,1
